2959,3394,MS2 (modified) cosine,0.890,cos=0.890
574,613,MS2 (modified) cosine,0.744,cos=0.744
4461,4600,MS2 (modified) cosine,0.847,cos=0.847
2569,3296,MS2 (modified) cosine,0.755,cos=0.755
4363,6278,MS2 (modified) cosine,0.829,cos=0.829
5007,5703,MS2 (modified) cosine,0.771,cos=0.771
545,6821,MS2 (modified) cosine,0.863,cos=0.863
2189,4552,MS2 (modified) cosine,0.743,cos=0.743
5247,5696,MS2 (modified) cosine,0.804,cos=0.804
2366,3585,MS2 (modified) cosine,0.911,cos=0.911
1019,1837,MS2 (modified) cosine,0.799,cos=0.799
2409,3670,MS2 (modified) cosine,0.808,cos=0.808
2456,4434,MS2 (modified) cosine,0.762,cos=0.762
4474,4849,MS2 (modified) cosine,0.799,cos=0.799
1355,2493,MS2 (modified) cosine,0.891,cos=0.891
1019,6821,MS2 (modified) cosine,0.866,cos=0.866
1961,2237,MS2 (modified) cosine,0.879,cos=0.879
3670,3932,MS2 (modified) cosine,0.846,cos=0.846
2456,3448,MS2 (modified) cosine,0.828,cos=0.828
6037,7322,MS2 (modified) cosine,0.933,cos=0.933
1434,1439,MS2 (modified) cosine,0.793,cos=0.793
3211,3731,MS2 (modified) cosine,0.912,cos=0.912
1722,3022,MS2 (modified) cosine,0.876,cos=0.876
3139,4435,MS2 (modified) cosine,0.728,cos=0.728
4976,6204,MS2 (modified) cosine,0.784,cos=0.784
4257,4746,MS2 (modified) cosine,0.737,cos=0.737
2456,3690,MS2 (modified) cosine,0.721,cos=0.721
3394,3702,MS2 (modified) cosine,0.701,cos=0.701
1770,7322,MS2 (modified) cosine,0.930,cos=0.930
1885,3563,MS2 (modified) cosine,0.800,cos=0.800
2695,5012,MS2 (modified) cosine,0.801,cos=0.801
1385,3552,MS2 (modified) cosine,0.740,cos=0.740
3731,3734,MS2 (modified) cosine,0.897,cos=0.897
2635,3700,MS2 (modified) cosine,0.757,cos=0.757
3100,5287,MS2 (modified) cosine,0.947,cos=0.947
3585,4751,MS2 (modified) cosine,0.898,cos=0.898
554,1065,MS2 (modified) cosine,0.817,cos=0.817
3991,4520,MS2 (modified) cosine,0.832,cos=0.832
3039,3396,MS2 (modified) cosine,0.814,cos=0.814
3846,4409,MS2 (modified) cosine,0.718,cos=0.718
1885,5287,MS2 (modified) cosine,0.953,cos=0.953
338,2707,MS2 (modified) cosine,0.739,cos=0.739
3297,4751,MS2 (modified) cosine,0.719,cos=0.719
1009,2188,MS2 (modified) cosine,0.792,cos=0.792
1608,1934,MS2 (modified) cosine,0.871,cos=0.871
1206,3681,MS2 (modified) cosine,0.928,cos=0.928
3211,4363,MS2 (modified) cosine,0.759,cos=0.759
952,2695,MS2 (modified) cosine,0.787,cos=0.787
2989,3846,MS2 (modified) cosine,0.884,cos=0.884
244,481,MS2 (modified) cosine,0.902,cos=0.902
2793,5596,MS2 (modified) cosine,0.722,cos=0.722
6642,7292,MS2 (modified) cosine,0.900,cos=0.900
1073,2654,MS2 (modified) cosine,0.826,cos=0.826
2440,3563,MS2 (modified) cosine,0.927,cos=0.927
3400,3742,MS2 (modified) cosine,0.716,cos=0.716
4590,4993,MS2 (modified) cosine,0.707,cos=0.707
1065,1501,MS2 (modified) cosine,0.872,cos=0.872
4001,4600,MS2 (modified) cosine,0.753,cos=0.753
5865,6751,MS2 (modified) cosine,0.779,cos=0.779
2569,3952,MS2 (modified) cosine,0.758,cos=0.758
465,4164,MS2 (modified) cosine,0.702,cos=0.702
2037,2933,MS2 (modified) cosine,0.712,cos=0.712
592,4808,MS2 (modified) cosine,0.844,cos=0.844
842,2456,MS2 (modified) cosine,0.827,cos=0.827
808,2445,MS2 (modified) cosine,0.865,cos=0.865
