ID1,ID2,EdgeType,Score,Annotation
2170,3634,DreaMS,0.292,score=0.292
795,11720,DreaMS,0.121,score=0.121
2336,3261,DreaMS,0.343,score=0.343
140,3876,DreaMS,0.499,score=0.499
5781,15835,DreaMS,0.242,score=0.242
5375,5407,DreaMS,0.450,score=0.450
787,3892,DreaMS,0.245,score=0.245
1002,5545,DreaMS,0.333,score=0.333
1748,4698,DreaMS,0.209,score=0.209
2534,4982,DreaMS,0.263,score=0.263
340,5815,DreaMS,0.170,score=0.170
1010,5537,DreaMS,0.389,score=0.389
1954,5492,DreaMS,0.189,score=0.189
1817,5803,DreaMS,0.230,score=0.230
2737,10129,DreaMS,0.123,score=0.123
3261,3385,DreaMS,0.350,score=0.350
1729,2865,DreaMS,0.222,score=0.222
4651,17086,DreaMS,0.149,score=0.149
4805,9985,DreaMS,0.105,score=0.105
771,5552,DreaMS,0.420,score=0.420
2217,3587,DreaMS,0.276,score=0.276
771,4587,DreaMS,0.255,score=0.255
3196,13950,DreaMS,0.127,score=0.127
4651,5349,DreaMS,0.136,score=0.136
1767,15402,DreaMS,0.169,score=0.169
1195,4721,DreaMS,0.293,score=0.293
1793,6114,DreaMS,0.022,score=0.022
4534,5010,DreaMS,0.392,score=0.392
5909,13950,DreaMS,0.205,score=0.205
1891,4047,DreaMS,0.127,score=0.127
1218,4698,DreaMS,0.325,score=0.325
288,1916,DreaMS,0.176,score=0.176
2947,4534,DreaMS,0.534,score=0.534
4653,15951,DreaMS,0.161,score=0.161
4048,11720,DreaMS,0.178,score=0.178
1032,3175,DreaMS,0.267,score=0.267
1001,2982,DreaMS,0.441,score=0.441
11229,17330,DreaMS,0.221,score=0.221
3354,4668,DreaMS,0.276,score=0.276
89,2498,DreaMS,0.628,score=0.628
3589,13950,DreaMS,0.196,score=0.196
1542,13025,DreaMS,0.168,score=0.168
6058,12141,DreaMS,0.276,score=0.276
384,5771,DreaMS,0.264,score=0.264
3743,13878,DreaMS,0.319,score=0.319
5670,14594,DreaMS,0.145,score=0.145
5017,8131,DreaMS,0.101,score=0.101
4623,17330,DreaMS,0.270,score=0.270
2982,4066,DreaMS,0.400,score=0.400
400,6187,DreaMS,0.221,score=0.221
3856,4810,DreaMS,0.039,score=0.039
2521,4184,DreaMS,0.295,score=0.295
1891,5729,DreaMS,0.202,score=0.202
2066,7270,DreaMS,0.117,score=0.117
5772,5942,DreaMS,0.647,score=0.647
4666,5503,DreaMS,0.175,score=0.175
3120,12764,DreaMS,0.010,score=0.010
2393,5547,DreaMS,0.396,score=0.396
1484,17086,DreaMS,0.098,score=0.098
1691,4158,DreaMS,0.040,score=0.040
2066,4678,DreaMS,0.016,score=0.016
9954,13838,DreaMS,0.279,score=0.279
1706,12852,DreaMS,0.204,score=0.204
3954,4712,DreaMS,0.202,score=0.202
11619,17332,DreaMS,0.647,score=0.647
1836,5610,DreaMS,0.339,score=0.339
1010,4046,DreaMS,0.273,score=0.273
1720,6187,DreaMS,0.152,score=0.152
2686,10129,DreaMS,0.139,score=0.139
5551,7274,DreaMS,0.167,score=0.167
5010,5772,DreaMS,0.098,score=0.098
3053,9985,DreaMS,0.131,score=0.131
3293,14645,DreaMS,0.154,score=0.154
5555,7270,DreaMS,0.124,score=0.124
4221,4873,DreaMS,0.297,score=0.297
3342,3743,DreaMS,0.371,score=0.371
3770,5924,DreaMS,0.228,score=0.228
4221,5948,DreaMS,0.204,score=0.204
395,17330,DreaMS,0.197,score=0.197
1331,4651,DreaMS,0.155,score=0.155
2897,5414,DreaMS,0.210,score=0.210
2587,5203,DreaMS,0.240,score=0.240
2373,13025,DreaMS,0.283,score=0.283
1621,4046,DreaMS,0.253,score=0.253
3317,3768,DreaMS,0.194,score=0.194
1883,2988,DreaMS,0.826,score=0.826
1895,5551,DreaMS,0.087,score=0.087
2797,3608,DreaMS,0.378,score=0.378
5545,5817,DreaMS,0.269,score=0.269
1891,5555,DreaMS,0.088,score=0.088
5547,5815,DreaMS,0.228,score=0.228
1489,17733,DreaMS,0.241,score=0.241
1622,1637,DreaMS,0.131,score=0.131
1042,3856,DreaMS,0.307,score=0.307
1550,13026,DreaMS,0.109,score=0.109
2201,2393,DreaMS,0.228,score=0.228
15835,17332,DreaMS,0.343,score=0.343
5613,5818,DreaMS,0.068,score=0.068
1887,4415,DreaMS,0.053,score=0.053
5614,5817,DreaMS,0.147,score=0.147
795,3856,DreaMS,0.222,score=0.222
2449,5067,DreaMS,0.276,score=0.276
5566,5865,DreaMS,0.108,score=0.108
5948,13712,DreaMS,0.233,score=0.233
2463,2796,DreaMS,0.331,score=0.331
340,5983,DreaMS,0.063,score=0.063
2795,5856,DreaMS,0.198,score=0.198
2686,9985,DreaMS,0.124,score=0.124
2473,2786,DreaMS,0.374,score=0.374
4066,4432,DreaMS,0.243,score=0.243
89,5414,DreaMS,0.357,score=0.357
2786,5865,DreaMS,0.209,score=0.209
4988,5012,DreaMS,0.402,score=0.402
3608,14877,DreaMS,0.208,score=0.208
2373,11653,DreaMS,0.161,score=0.161
2421,5369,DreaMS,0.087,score=0.087
2982,3664,DreaMS,0.502,score=0.502
1035,1747,DreaMS,0.306,score=0.306
3005,3276,DreaMS,0.228,score=0.228
771,14788,DreaMS,0.221,score=0.221
2897,5754,DreaMS,0.268,score=0.268
3634,4139,DreaMS,0.456,score=0.456
3629,7274,DreaMS,0.142,score=0.142
11985,14778,DreaMS,0.367,score=0.367
4745,12764,DreaMS,0.200,score=0.200
1218,2989,DreaMS,0.272,score=0.272
3876,5613,DreaMS,0.366,score=0.366
1706,10934,DreaMS,0.113,score=0.113
730,5817,DreaMS,0.170,score=0.170
5513,5545,DreaMS,0.365,score=0.365
10142,13025,DreaMS,0.215,score=0.215
1627,13839,DreaMS,0.076,score=0.076
787,2133,DreaMS,0.122,score=0.122
4651,10933,DreaMS,0.114,score=0.114
5572,13026,DreaMS,0.365,score=0.365
2865,16425,DreaMS,0.196,score=0.196
3636,6058,DreaMS,0.314,score=0.314
3821,5668,DreaMS,0.086,score=0.086
2959,4678,DreaMS,0.214,score=0.214
1695,3589,DreaMS,0.225,score=0.225
288,17086,DreaMS,0.093,score=0.093
1952,2999,DreaMS,0.149,score=0.149
3608,3767,DreaMS,0.139,score=0.139
2988,3293,DreaMS,0.326,score=0.326
10129,10934,DreaMS,0.496,score=0.496
3663,6058,DreaMS,0.300,score=0.300
5497,5865,DreaMS,0.156,score=0.156
1561,6059,DreaMS,0.356,score=0.356
2217,13872,DreaMS,0.198,score=0.198
2793,11935,DreaMS,0.186,score=0.186
5414,5948,DreaMS,0.182,score=0.182
2587,4590,DreaMS,0.239,score=0.239
352,3664,DreaMS,0.242,score=0.242
3961,5017,DreaMS,0.355,score=0.355
1561,10933,DreaMS,0.114,score=0.114
4623,9607,DreaMS,0.054,score=0.054
5420,5942,DreaMS,0.239,score=0.239
5861,17170,DreaMS,0.212,score=0.212
1895,3954,DreaMS,0.135,score=0.135
2393,9985,DreaMS,0.002,score=0.002
2786,13950,DreaMS,0.229,score=0.229
1140,15415,DreaMS,0.219,score=0.219
340,6187,DreaMS,0.327,score=0.327
2073,2521,DreaMS,0.408,score=0.408
3589,4184,DreaMS,0.211,score=0.211
1331,15937,DreaMS,0.204,score=0.204
13712,14778,DreaMS,0.344,score=0.344
3767,15719,DreaMS,0.175,score=0.175
4415,5754,DreaMS,0.195,score=0.195
1794,12764,DreaMS,0.259,score=0.259
89,5670,DreaMS,0.228,score=0.228
1729,13872,DreaMS,0.264,score=0.264
1631,3653,DreaMS,0.096,score=0.096
2865,3332,DreaMS,0.222,score=0.222
5609,7489,DreaMS,0.304,score=0.304
1550,4432,DreaMS,0.256,score=0.256
1916,3293,DreaMS,0.376,score=0.376
2362,2897,DreaMS,0.210,score=0.210
1747,2102,DreaMS,0.218,score=0.218
1035,13826,DreaMS,0.156,score=0.156
2184,11720,DreaMS,0.123,score=0.123
2958,17332,DreaMS,0.197,score=0.197
1080,2595,DreaMS,0.427,score=0.427
1621,3663,DreaMS,0.399,score=0.399
89,2786,DreaMS,0.423,score=0.423
1545,4901,DreaMS,0.085,score=0.085
1489,13712,DreaMS,0.153,score=0.153
2373,3317,DreaMS,0.236,score=0.236
730,6187,DreaMS,0.208,score=0.208
4158,4523,DreaMS,0.406,score=0.406
2498,5409,DreaMS,0.535,score=0.535
5823,13950,DreaMS,0.291,score=0.291
2373,3587,DreaMS,0.332,score=0.332
288,9607,DreaMS,0.006,score=0.006
2686,9607,DreaMS,0.100,score=0.100
2699,15786,DreaMS,0.203,score=0.203
5030,11229,DreaMS,0.025,score=0.025
8717,16425,DreaMS,0.109,score=0.109
1035,5492,DreaMS,0.380,score=0.380
2797,15787,DreaMS,0.342,score=0.342
4805,5492,DreaMS,0.303,score=0.303
1622,2585,DreaMS,0.289,score=0.289
4066,13872,DreaMS,0.144,score=0.144
331,2498,DreaMS,0.489,score=0.489
4047,5497,DreaMS,0.091,score=0.091
135,1883,DreaMS,0.236,score=0.236
5865,11985,DreaMS,0.084,score=0.084
1627,5924,DreaMS,0.424,score=0.424
11653,12850,DreaMS,0.410,score=0.410
692,6187,DreaMS,0.189,score=0.189
2850,5555,DreaMS,0.286,score=0.286
2021,2850,DreaMS,0.068,score=0.068
5774,11720,DreaMS,0.023,score=0.023
2336,3354,DreaMS,0.381,score=0.381
4099,13839,DreaMS,0.120,score=0.120
5819,13954,DreaMS,0.131,score=0.131
4804,13294,DreaMS,0.181,score=0.181
1001,3268,DreaMS,0.131,score=0.131
15415,15633,DreaMS,0.362,score=0.362
1637,4099,DreaMS,0.152,score=0.152
89,5937,DreaMS,0.659,score=0.659
1748,6059,DreaMS,0.260,score=0.260
1218,5349,DreaMS,0.037,score=0.037
1001,15633,DreaMS,0.136,score=0.136
3974,4048,DreaMS,0.442,score=0.442
10934,12742,DreaMS,0.323,score=0.323
135,1817,DreaMS,0.121,score=0.121
3856,13950,DreaMS,0.111,score=0.111
5492,5566,DreaMS,0.422,score=0.422
1130,2473,DreaMS,0.345,score=0.345
1817,2421,DreaMS,0.358,score=0.358
2865,9950,DreaMS,0.059,score=0.059
4721,5067,DreaMS,0.330,score=0.330
12141,17161,DreaMS,0.354,score=0.354
730,5857,DreaMS,0.101,score=0.101
1140,2463,DreaMS,0.368,score=0.368
3589,3892,DreaMS,0.302,score=0.302
4432,13839,DreaMS,0.259,score=0.259
4706,5082,DreaMS,0.161,score=0.161
4099,11619,DreaMS,0.153,score=0.153
2553,5067,DreaMS,0.465,score=0.465
2897,13839,DreaMS,0.097,score=0.097
5503,5555,DreaMS,0.173,score=0.173
5818,15937,DreaMS,0.088,score=0.088
1344,5667,DreaMS,0.485,score=0.485
7391,14823,DreaMS,0.119,score=0.119
1691,2516,DreaMS,0.426,score=0.426
3663,15937,DreaMS,0.202,score=0.202
1895,1954,DreaMS,0.252,score=0.252
3196,20005,DreaMS,0.189,score=0.189
3385,3663,DreaMS,0.542,score=0.542
1195,1587,DreaMS,0.217,score=0.217
1035,10934,DreaMS,0.069,score=0.069
424,2795,DreaMS,0.357,score=0.357
3961,13712,DreaMS,0.216,score=0.216
1695,5856,DreaMS,0.136,score=0.136
1489,5670,DreaMS,0.285,score=0.285
3608,4982,DreaMS,0.463,score=0.463
1344,5203,DreaMS,0.241,score=0.241
4668,6114,DreaMS,0.007,score=0.007
3295,5203,DreaMS,0.285,score=0.285
5038,14788,DreaMS,0.098,score=0.098
566,2021,DreaMS,0.309,score=0.309
1037,5861,DreaMS,0.200,score=0.200
566,10934,DreaMS,0.176,score=0.176
1042,5856,DreaMS,0.219,score=0.219
395,12141,DreaMS,0.171,score=0.171
3317,5349,DreaMS,0.251,score=0.251
1130,3768,DreaMS,0.186,score=0.186
1561,7270,DreaMS,0.130,score=0.130
13025,13826,DreaMS,0.525,score=0.525
3330,3472,DreaMS,0.370,score=0.370
2362,5545,DreaMS,0.329,score=0.329
140,2396,DreaMS,0.172,score=0.172
1375,13826,DreaMS,0.345,score=0.345
730,1474,DreaMS,0.257,score=0.257
2989,10915,DreaMS,0.295,score=0.295
1010,1627,DreaMS,0.426,score=0.426
1077,4107,DreaMS,0.322,score=0.322
1037,4442,DreaMS,0.151,score=0.151
2449,3663,DreaMS,0.415,score=0.415
1037,1883,DreaMS,0.264,score=0.264
771,4873,DreaMS,0.099,score=0.099
3683,15402,DreaMS,0.124,score=0.124
3354,3768,DreaMS,0.208,score=0.208
3342,4139,DreaMS,0.247,score=0.247
4801,5067,DreaMS,0.399,score=0.399
1954,3330,DreaMS,0.015,score=0.015
1543,5468,DreaMS,0.149,score=0.149
1489,5797,DreaMS,0.187,score=0.187
4873,5909,DreaMS,0.094,score=0.094
5729,11720,DreaMS,0.234,score=0.234
2498,14823,DreaMS,0.125,score=0.125
89,288,DreaMS,0.278,score=0.278
717,4714,DreaMS,0.478,score=0.478
4665,7391,DreaMS,0.096,score=0.096
1622,14613,DreaMS,0.021,score=0.021
496,11935,DreaMS,0.090,score=0.090
288,2587,DreaMS,0.227,score=0.227
3175,15786,DreaMS,0.242,score=0.242
2391,14778,DreaMS,0.151,score=0.151
1732,7867,DreaMS,0.146,score=0.146
384,5375,DreaMS,0.148,score=0.148
1695,4221,DreaMS,0.102,score=0.102
1077,3821,DreaMS,0.251,score=0.251
1550,10142,DreaMS,0.088,score=0.088
3768,4590,DreaMS,0.076,score=0.076
4139,5861,DreaMS,0.108,score=0.108
1123,3907,DreaMS,0.119,score=0.119
2463,11619,DreaMS,0.102,score=0.102
2585,4808,DreaMS,0.120,score=0.120
3683,13294,DreaMS,0.075,score=0.075
5537,15786,DreaMS,0.144,score=0.144
4184,7270,DreaMS,0.050,score=0.050
1130,14861,DreaMS,0.215,score=0.215
1732,4184,DreaMS,0.122,score=0.122
5909,11985,DreaMS,0.188,score=0.188
1706,3961,DreaMS,0.171,score=0.171
2865,15719,DreaMS,0.132,score=0.132
1543,12852,DreaMS,0.007,score=0.007
352,5407,DreaMS,0.466,score=0.466
2553,5420,DreaMS,0.301,score=0.301
1545,12850,DreaMS,0.125,score=0.125
2595,15633,DreaMS,0.225,score=0.225
3653,7274,DreaMS,0.188,score=0.188
999,11230,DreaMS,0.008,score=0.008
1344,5815,DreaMS,0.206,score=0.206
2336,5571,DreaMS,0.448,score=0.448
2336,3733,DreaMS,0.289,score=0.289
352,15875,DreaMS,0.114,score=0.114
1474,5537,DreaMS,0.352,score=0.352
1550,15718,DreaMS,0.289,score=0.289
3175,5803,DreaMS,0.314,score=0.314
2958,4982,DreaMS,0.475,score=0.475
384,4698,DreaMS,0.081,score=0.081
1691,7867,DreaMS,0.181,score=0.181
1729,3629,DreaMS,0.510,score=0.510
1732,7391,DreaMS,0.170,score=0.170
3743,5351,DreaMS,0.324,score=0.324
4873,5799,DreaMS,0.011,score=0.011
331,1621,DreaMS,0.232,score=0.232
1542,2133,DreaMS,0.064,score=0.064
2021,2217,DreaMS,0.143,score=0.143
4523,5774,DreaMS,0.227,score=0.227
692,13839,DreaMS,0.192,score=0.192
5667,6114,DreaMS,0.067,score=0.067
1720,2959,DreaMS,0.189,score=0.189
9607,17161,DreaMS,0.316,score=0.316
2959,5857,DreaMS,0.186,score=0.186
3120,10934,DreaMS,0.058,score=0.058
4901,5771,DreaMS,0.046,score=0.046
1729,2950,DreaMS,0.372,score=0.372
5667,11217,DreaMS,0.263,score=0.263
1375,3332,DreaMS,0.168,score=0.168
5909,9950,DreaMS,0.241,score=0.241
5937,11935,DreaMS,0.098,score=0.098
692,1895,DreaMS,0.238,score=0.238
5614,5771,DreaMS,0.177,score=0.177
2066,4046,DreaMS,0.205,score=0.205
5613,5772,DreaMS,0.086,score=0.086
140,5754,DreaMS,0.329,score=0.329
288,3629,DreaMS,0.139,score=0.139
1691,2988,DreaMS,0.145,score=0.145
5012,13838,DreaMS,0.167,score=0.167
3589,4048,DreaMS,0.361,score=0.361
4982,12141,DreaMS,0.140,score=0.140
4510,15838,DreaMS,0.194,score=0.194
1140,5407,DreaMS,0.164,score=0.164
1075,5492,DreaMS,0.396,score=0.396
89,1002,DreaMS,0.496,score=0.496
5414,5797,DreaMS,0.076,score=0.076
1817,2066,DreaMS,0.318,score=0.318
1344,5942,DreaMS,0.200,score=0.200
5349,7270,DreaMS,0.094,score=0.094
2200,5420,DreaMS,0.154,score=0.154
4747,5409,DreaMS,0.256,score=0.256
2170,17086,DreaMS,0.088,score=0.088
771,4988,DreaMS,0.333,score=0.333
2999,5817,DreaMS,0.364,score=0.364
340,2999,DreaMS,0.257,score=0.257
352,2184,DreaMS,0.276,score=0.276
4810,5862,DreaMS,0.250,score=0.250
2989,4801,DreaMS,0.223,score=0.223
12141,13872,DreaMS,0.339,score=0.339
5566,5819,DreaMS,0.396,score=0.396
5609,5799,DreaMS,0.065,score=0.065
2421,5552,DreaMS,0.275,score=0.275
4666,13826,DreaMS,0.245,score=0.245
5818,7270,DreaMS,0.025,score=0.025
288,1794,DreaMS,0.163,score=0.163
2362,11720,DreaMS,0.092,score=0.092
2373,2498,DreaMS,0.585,score=0.585
3664,15869,DreaMS,0.129,score=0.129
3683,3954,DreaMS,0.307,score=0.307
3006,4510,DreaMS,0.081,score=0.081
5348,13826,DreaMS,0.357,score=0.357
1883,4099,DreaMS,0.122,score=0.122
730,5797,DreaMS,0.075,score=0.075
2217,3743,DreaMS,0.392,score=0.392
4653,13839,DreaMS,0.028,score=0.028
1695,3663,DreaMS,0.330,score=0.330
1631,12764,DreaMS,0.037,score=0.037
1732,2947,DreaMS,0.120,score=0.120
1344,5924,DreaMS,0.321,score=0.321
3663,3974,DreaMS,0.389,score=0.389
3892,4698,DreaMS,0.227,score=0.227
2100,12628,DreaMS,0.046,score=0.046
4805,5351,DreaMS,0.491,score=0.491
5729,13294,DreaMS,0.300,score=0.300
89,4534,DreaMS,0.529,score=0.529
4158,6088,DreaMS,0.273,score=0.273
2982,4534,DreaMS,0.387,score=0.387
1621,2362,DreaMS,0.249,score=0.249
566,7489,DreaMS,0.239,score=0.239
4808,5348,DreaMS,0.313,score=0.313
787,2391,DreaMS,0.181,score=0.181
395,1344,DreaMS,0.424,score=0.424
1126,1794,DreaMS,0.321,score=0.321
1474,2201,DreaMS,0.231,score=0.231
1916,4066,DreaMS,0.250,score=0.250
1001,5566,DreaMS,0.229,score=0.229
692,2527,DreaMS,0.343,score=0.343
1331,5937,DreaMS,0.144,score=0.144
2396,2737,DreaMS,0.197,score=0.197
3876,4714,DreaMS,0.185,score=0.185
1130,4874,DreaMS,0.258,score=0.258
5566,13839,DreaMS,0.135,score=0.135
1375,15633,DreaMS,0.321,score=0.321
692,5067,DreaMS,0.351,score=0.351
2202,3974,DreaMS,0.231,score=0.231
999,4432,DreaMS,0.373,score=0.373
140,2595,DreaMS,0.259,score=0.259
2795,4721,DreaMS,0.147,score=0.147
4801,14658,DreaMS,0.478,score=0.478
5547,5861,DreaMS,0.087,score=0.087
787,13950,DreaMS,0.166,score=0.166
3587,9954,DreaMS,0.115,score=0.115
5551,5857,DreaMS,0.010,score=0.010
3175,15409,DreaMS,0.340,score=0.340
331,1331,DreaMS,0.118,score=0.118
5552,5856,DreaMS,0.175,score=0.175
2989,15875,DreaMS,0.136,score=0.136
3053,4804,DreaMS,0.201,score=0.201
10915,14007,DreaMS,0.340,score=0.340
3338,5552,DreaMS,0.312,score=0.312
1767,15869,DreaMS,0.164,score=0.164
5082,13872,DreaMS,0.296,score=0.296
2021,4048,DreaMS,0.218,score=0.218
2474,7274,DreaMS,0.272,score=0.272
2396,3317,DreaMS,0.214,score=0.214
2982,4808,DreaMS,0.250,score=0.250
5067,14613,DreaMS,0.077,score=0.077
2336,2797,DreaMS,0.274,score=0.274
2534,5537,DreaMS,0.228,score=0.228
2133,5774,DreaMS,0.088,score=0.088
2393,7274,DreaMS,0.151,score=0.151
4901,7274,DreaMS,0.209,score=0.209
2073,5547,DreaMS,0.213,score=0.213
3175,11229,DreaMS,0.096,score=0.096
1621,3196,DreaMS,0.143,score=0.143
2516,5555,DreaMS,0.168,score=0.168
1794,2189,DreaMS,0.111,score=0.111
1954,13839,DreaMS,0.271,score=0.271
2520,5551,DreaMS,0.091,score=0.091
999,4645,DreaMS,0.406,score=0.406
2021,3961,DreaMS,0.102,score=0.102
2865,4651,DreaMS,0.469,score=0.469
5492,5754,DreaMS,0.338,score=0.338
2474,3330,DreaMS,0.243,score=0.243
730,14007,DreaMS,0.069,score=0.069
5393,5818,DreaMS,0.120,score=0.120
3636,5030,DreaMS,0.234,score=0.234
140,496,DreaMS,0.426,score=0.426
2516,13026,DreaMS,0.281,score=0.281
1474,4442,DreaMS,0.278,score=0.278
5857,5924,DreaMS,0.237,score=0.237
3005,11935,DreaMS,0.084,score=0.084
4745,5552,DreaMS,0.308,score=0.308
2534,3768,DreaMS,0.161,score=0.161
2797,11229,DreaMS,0.155,score=0.155
2737,5203,DreaMS,0.188,score=0.188
5865,5916,DreaMS,0.008,score=0.008
2393,15835,DreaMS,0.314,score=0.314
5492,5916,DreaMS,0.085,score=0.085
1916,9954,DreaMS,0.248,score=0.248
1542,13839,DreaMS,0.128,score=0.128
3276,5614,DreaMS,0.340,score=0.340
3131,4046,DreaMS,0.262,score=0.262
5818,13025,DreaMS,0.119,score=0.119
3332,13294,DreaMS,0.088,score=0.088
1543,13838,DreaMS,0.132,score=0.132
11230,14778,DreaMS,0.196,score=0.196
1767,2216,DreaMS,0.242,score=0.242
5817,13026,DreaMS,0.108,score=0.108
1484,4432,DreaMS,0.299,score=0.299
1010,5773,DreaMS,0.103,score=0.103
1002,5781,DreaMS,0.181,score=0.181
2850,4666,DreaMS,0.416,score=0.416
2020,17161,DreaMS,0.003,score=0.003
2170,3768,DreaMS,0.125,score=0.125
5983,15633,DreaMS,0.146,score=0.146
424,1720,DreaMS,0.027,score=0.027
1037,3293,DreaMS,0.313,score=0.313
1767,12628,DreaMS,0.117,score=0.117
1035,3295,DreaMS,0.169,score=0.169
5857,12748,DreaMS,0.263,score=0.263
13839,16431,DreaMS,0.614,score=0.614
2373,17086,DreaMS,0.003,score=0.003
1817,2133,DreaMS,0.190,score=0.190
1474,2795,DreaMS,0.362,score=0.362
2217,3519,DreaMS,0.305,score=0.305
1836,5468,DreaMS,0.206,score=0.206
12850,16425,DreaMS,0.402,score=0.402
3006,4901,DreaMS,0.229,score=0.229
5038,5865,DreaMS,0.060,score=0.060
2521,5663,DreaMS,0.343,score=0.343
1545,4982,DreaMS,0.127,score=0.127
3743,5924,DreaMS,0.331,score=0.331
340,4139,DreaMS,0.371,score=0.371
1767,3131,DreaMS,0.291,score=0.291
4158,5750,DreaMS,0.256,score=0.256
1035,4047,DreaMS,0.160,score=0.160
2516,5668,DreaMS,0.190,score=0.190
1001,3175,DreaMS,0.121,score=0.121
5083,5856,DreaMS,0.035,score=0.035
1720,1883,DreaMS,0.038,score=0.038
1331,2999,DreaMS,0.144,score=0.144
5082,5857,DreaMS,0.136,score=0.136
8131,15875,DreaMS,0.648,score=0.648
4128,13839,DreaMS,0.145,score=0.145
3261,4712,DreaMS,0.053,score=0.053
340,5067,DreaMS,0.157,score=0.157
3317,12764,DreaMS,0.032,score=0.032
2988,7867,DreaMS,0.042,score=0.042
3120,7867,DreaMS,0.155,score=0.155
1587,3120,DreaMS,0.005,score=0.005
1637,5613,DreaMS,0.293,score=0.293
1123,3385,DreaMS,0.287,score=0.287
2393,8131,DreaMS,0.019,score=0.019
395,5012,DreaMS,0.557,score=0.557
2585,2699,DreaMS,0.510,score=0.510
2020,3338,DreaMS,0.163,score=0.163
1002,2217,DreaMS,0.193,score=0.193
1622,3857,DreaMS,0.330,score=0.330
11217,13878,DreaMS,0.345,score=0.345
2020,2797,DreaMS,0.051,score=0.051
2958,5571,DreaMS,0.424,score=0.424
3767,15786,DreaMS,0.056,score=0.056
2021,2796,DreaMS,0.288,score=0.288
16425,17170,DreaMS,0.449,score=0.449
1010,3006,DreaMS,0.335,score=0.335
2982,5547,DreaMS,0.310,score=0.310
3663,12852,DreaMS,0.085,score=0.085
1075,11229,DreaMS,0.214,score=0.214
2391,3276,DreaMS,0.322,score=0.322
2587,5613,DreaMS,0.366,score=0.366
9607,10933,DreaMS,0.586,score=0.586
13878,17170,DreaMS,0.317,score=0.317
4678,15875,DreaMS,0.159,score=0.159
424,1952,DreaMS,0.179,score=0.179
2498,2786,DreaMS,0.480,score=0.480
1042,11619,DreaMS,0.303,score=0.303
2021,4645,DreaMS,0.247,score=0.247
394,6032,DreaMS,0.188,score=0.188
1489,5038,DreaMS,0.190,score=0.190
3342,16431,DreaMS,0.290,score=0.290
1748,2202,DreaMS,0.089,score=0.089
1895,5409,DreaMS,0.204,score=0.204
3767,12748,DreaMS,0.130,score=0.130
1631,2184,DreaMS,0.215,score=0.215
2217,15633,DreaMS,0.302,score=0.302
340,11217,DreaMS,0.218,score=0.218
2202,5349,DreaMS,0.180,score=0.180
1883,2100,DreaMS,0.062,score=0.062
2200,5351,DreaMS,0.220,score=0.220
1836,4711,DreaMS,0.264,score=0.264
2793,2897,DreaMS,0.181,score=0.181
2102,3634,DreaMS,0.423,score=0.423
1375,1545,DreaMS,0.378,score=0.378
1916,2474,DreaMS,0.254,score=0.254
2100,3636,DreaMS,0.310,score=0.310
2391,5983,DreaMS,0.116,score=0.116
692,2686,DreaMS,0.278,score=0.278
1695,5555,DreaMS,0.125,score=0.125
5754,7274,DreaMS,0.008,score=0.008
3663,15415,DreaMS,0.298,score=0.298
1916,4651,DreaMS,0.299,score=0.299
1550,5348,DreaMS,0.259,score=0.259
2463,15409,DreaMS,0.237,score=0.237
3120,5409,DreaMS,0.398,score=0.398
496,1767,DreaMS,0.422,score=0.422
5771,17733,DreaMS,0.323,score=0.323
2393,5823,DreaMS,0.153,score=0.153
5942,10934,DreaMS,0.053,score=0.053
3663,4988,DreaMS,0.271,score=0.271
3332,6032,DreaMS,0.182,score=0.182
1010,4884,DreaMS,0.384,score=0.384
1637,3261,DreaMS,0.369,score=0.369
2737,3332,DreaMS,0.202,score=0.202
1032,13838,DreaMS,0.170,score=0.170
1887,2473,DreaMS,0.026,score=0.026
1691,2699,DreaMS,0.167,score=0.167
2968,11653,DreaMS,0.145,score=0.145
1695,5609,DreaMS,0.261,score=0.261
2073,3663,DreaMS,0.387,score=0.387
4047,5861,DreaMS,0.108,score=0.108
4046,5862,DreaMS,0.000,score=0.000
1622,3276,DreaMS,0.162,score=0.162
1195,12850,DreaMS,0.144,score=0.144
2793,3653,DreaMS,0.328,score=0.328
787,12628,DreaMS,0.209,score=0.209
1793,5366,DreaMS,0.009,score=0.009
5067,11653,DreaMS,0.061,score=0.061
3634,5017,DreaMS,0.181,score=0.181
1037,1550,DreaMS,0.327,score=0.327
1375,3276,DreaMS,0.090,score=0.090
4665,13954,DreaMS,0.361,score=0.361
3743,4047,DreaMS,0.326,score=0.326
5861,13712,DreaMS,0.137,score=0.137
1035,6032,DreaMS,0.139,score=0.139
2897,5010,DreaMS,0.327,score=0.327
1732,5572,DreaMS,0.298,score=0.298
1042,1545,DreaMS,0.246,score=0.246
1037,5348,DreaMS,0.332,score=0.332
1794,2021,DreaMS,0.215,score=0.215
5030,5909,DreaMS,0.184,score=0.184
2786,3196,DreaMS,0.252,score=0.252
1767,1836,DreaMS,0.128,score=0.128
1035,2184,DreaMS,0.545,score=0.545
1489,5409,DreaMS,0.395,score=0.395
2968,15875,DreaMS,0.173,score=0.173
1484,5414,DreaMS,0.259,score=0.259
3175,14594,DreaMS,0.127,score=0.127
89,10934,DreaMS,0.161,score=0.161
3634,6114,DreaMS,0.271,score=0.271
4432,5750,DreaMS,0.358,score=0.358
2474,5742,DreaMS,0.173,score=0.173
2516,15719,DreaMS,0.167,score=0.167
2793,3276,DreaMS,0.327,score=0.327
